model,lambda,arrived,dropped,served,instant_nsys,instant_nq,total_nsys,total_nq,total_wait,total_sojourn,avg_nsys,avg_nq,avg_wait,avg_sojourn,drop_prob
M/M/3/8,6.0,168,0,168,0,0,20.165304225309857,0.4426220642007088,0.8852441284014176,20.165304225309857,0.6721768075103286,0.014754068806690295,0.0052693102881036765,0.12003157276970153,0.0
M/M/3/8,6.0,169,0,168,1,0,21.814816430977885,0.11755600321345838,0.23511200642691676,21.74006385312184,0.7271605476992629,0.0039185334404486126,0.0013994762287316473,0.1294051419828681,0.0
M/M/3/8,6.0,159,0,157,2,0,20.05003478587557,0.06783664024271019,0.13567328048542038,19.938549171555298,0.668334492862519,0.002261221341423673,0.0008641610222001298,0.12699712848124395,0.0
M/M/3/8,6.0,167,0,165,2,0,20.98524991061491,0.0865804805300181,0.1731609610600362,20.967673339554693,0.6995083303538304,0.00288601601766727,0.0010494603700608254,0.1270768081185133,0.0
M/M/3/8,6.0,170,0,169,1,0,23.38213992748389,0.0710843474286591,0.1421686948573182,23.38213992748389,0.7794046642494631,0.00236947824762197,0.0008412348808125338,0.13835585755907628,0.0
M/M/3/8,6.0,195,1,193,1,0,23.38528280080819,1.1499840358003426,2.299968071600685,23.17592586098611,0.7795094266936063,0.03833280119334475,0.011916933013475052,0.12008251741443579,0.005128205128205128
M/M/3/8,6.0,175,0,175,0,0,22.437516809776746,0.2922885266613946,0.5845770533227892,22.43751680977675,0.7479172269925581,0.009742950888713154,0.0033404403047016524,0.12821438177015285,0.0
M/M/3/8,6.0,191,0,191,0,0,25.541121667005317,0.11609844385665369,0.23219688771330738,25.541121667005317,0.8513707222335106,0.003869948128555123,0.0012156905115879967,0.13372315008903307,0.0
M/M/3/8,6.0,164,0,163,1,0,21.41187360333366,0.4859234230502063,0.9718468461004126,21.411873603333657,0.713729120111122,0.016197447435006878,0.005962250589573084,0.13136118775051323,0.0
M/M/3/8,6.0,217,0,215,2,0,26.589469468790405,0.431411980884294,0.862823961768588,26.305296140810604,0.8863156489596802,0.0143803993628098,0.004013134705900409,0.12235021460842141,0.0
M/M/3/8,6.0,165,0,165,0,0,21.323497318736557,0.11677446121572643,0.23354892243145287,21.323497318736557,0.7107832439578853,0.0038924820405242143,0.001415448014736078,0.12923331708325186,0.0
M/M/3/8,6.0,164,0,164,0,0,18.67989571601067,0.2299941603495761,0.4599883206991522,18.679895716010666,0.622663190533689,0.007666472011652536,0.0028048068335314157,0.1139018031464065,0.0
M/M/3/8,6.0,177,0,177,0,0,21.274986715222813,0.0,0.0,21.274986715222813,0.7091662238407604,0.0,0.0,0.120197665057756,0.0
M/M/3/8,6.0,182,0,182,0,0,23.30871431760005,0.39997902844437583,0.7999580568887517,23.30871431760005,0.7769571439200017,0.013332634281479194,0.004395373938949185,0.12806985888791236,0.0
M/M/3/8,6.0,172,0,171,1,0,24.847025567586147,1.3254896923278956,2.650979384655791,24.594522624356596,0.8282341855862049,0.044182989744263185,0.015502803419039715,0.14382761768629587,0.0
M/M/3/8,6.0,155,0,155,0,0,22.695253341402218,0.30394249531052075,0.6078849906210415,22.69525334140222,0.7565084447134073,0.010131416510350691,0.00392183864916801,0.14642098929936917,0.0
M/M/3/8,6.0,159,0,159,0,0,20.504695204093515,0.4476497532380481,0.8952995064760962,20.504695204093515,0.6834898401364505,0.014921658441268271,0.00563081450613897,0.1289603471955567,0.0
M/M/3/8,6.0,171,0,171,0,0,24.071839486632538,0.7447953128774074,1.4895906257548148,24.071839486632538,0.802394649554418,0.024826510429246915,0.00871105629096383,0.14077099114989788,0.0
M/M/3/8,6.0,190,0,189,1,0,23.321063730012444,0.9651181994054499,1.9302363988108997,23.32106373001244,0.7773687910004148,0.03217060664684833,0.010212890998999469,0.1233918715873674,0.0
M/M/3/8,6.0,157,0,157,0,0,18.205621973413358,0.23310219605866145,0.4662043921173229,18.20562197341336,0.6068540657804452,0.007770073201955382,0.0029694547268619294,0.1159593756268367,0.0
M/M/3/8,6.0,176,0,176,0,0,21.041301807406654,0.733800340890177,1.467600681780354,21.04130180740665,0.7013767269135551,0.0244600113630059,0.008338640237388374,0.11955285117844688,0.0
M/M/3/8,6.0,178,0,177,1,0,22.5344811858,0.6513971713804994,1.3027943427609987,22.5344811858,0.75114937286,0.021713239046016644,0.007360420015598863,0.12731345302711866,0.0
M/M/3/8,6.0,176,0,175,1,0,21.433492807244118,0.06249613573367929,0.12499227146735858,21.30817592672216,0.7144497602414706,0.0020832045244559764,0.0007142415512420491,0.1217610052955552,0.0
M/M/3/8,6.0,165,0,165,0,0,18.27606627722544,0.25911701568613266,0.5182340313722653,18.276066277225443,0.609202209240848,0.008637233856204423,0.0031408123113470625,0.11076403804379056,0.0
M/M/3/8,6.0,182,0,180,2,0,17.775355054142423,0.17667080398000978,0.35334160796001957,17.534673688318737,0.5925118351380808,0.0058890267993336595,0.00196300893311122,0.09741485382399298,0.0
M/M/3/8,6.0,153,0,152,1,0,18.889566179757022,0.4543116043176014,0.9086232086352029,18.56151876147967,0.6296522059919007,0.015143720143920047,0.005977784267336861,0.12211525500973468,0.0
M/M/3/8,6.0,170,0,170,0,0,18.4835708126288,0.00878963790554721,0.01757927581109442,18.4835708126288,0.6161190270876266,0.000292987930184907,0.00010340750477114365,0.10872688713311057,0.0
M/M/3/8,6.0,186,0,183,3,0,22.538241885453882,0.0022488595413410195,0.004497719082682039,22.33410803874936,0.7512747295151294,7.496198471136731e-05,2.4577699905366332e-05,0.12204430622267409,0.0
M/M/3/8,6.0,162,0,160,2,0,19.15089931643606,0.007761515117607587,0.015523030235215174,18.89892771500951,0.6383633105478687,0.0002587171705869196,9.701893897009483e-05,0.11811829821880944,0.0
M/M/3/8,6.0,179,0,177,2,0,20.32820453008247,0.27328525854121466,0.5465705170824293,20.2377404438904,0.6776068176694157,0.009109508618040489,0.0030879690230645723,0.11433751663214914,0.0
M/M/3/8,6.0,180,0,178,2,0,22.350763878333364,0.4744810816409002,0.9489621632818004,22.227255267932797,0.7450254626111121,0.015816036054696673,0.005331248108324721,0.12487222060636403,0.0
M/M/3/8,6.0,183,0,183,0,0,23.35805953157669,0.4003353571058881,0.8006707142117762,23.35805953157669,0.7786019843858897,0.013344511903529603,0.004375249804435935,0.1276396695714573,0.0
M/M/3/8,6.0,183,0,182,1,0,22.129220405980874,0.05921689902707161,0.11843379805414322,21.908775515383777,0.7376406801993625,0.0019738966342357205,0.0006507351541436441,0.12037788744716361,0.0
M/M/3/8,6.0,184,0,182,2,0,22.24479514574933,0.14207342247429944,0.2841468449485989,21.852249141389645,0.7414931715249776,0.004735780749143314,0.0015612464008164773,0.12006730297466837,0.0
M/M/3/8,6.0,157,0,156,1,0,19.09094936964909,0.14757662256795712,0.29515324513591423,19.017601831147907,0.6363649789883029,0.004919220752265237,0.001892007981640476,0.12190770404581992,0.0
M/M/3/8,6.0,180,0,179,1,0,23.010998336375703,0.6961653922912241,1.3923307845824482,22.802558529182363,0.7670332778791901,0.023205513076374137,0.007778384271410325,0.127388595135097,0.0
M/M/3/8,6.0,150,0,150,0,0,15.81114882760294,0.08424767484981643,0.16849534969963287,15.81114882760294,0.5270382942534313,0.0028082558283272145,0.0011233023313308858,0.10540765885068627,0.0
M/M/3/8,6.0,174,0,174,0,0,21.285210654097142,0.5508766691305946,1.1017533382611893,21.28521065409714,0.7095070218032381,0.018362555637686486,0.0063319157371332715,0.12232879686262724,0.0
M/M/3/8,6.0,178,0,178,0,0,20.978502968836498,0.31528708872185796,0.6305741774437159,20.978502968836498,0.6992834322945499,0.010509569624061932,0.0035425515586725615,0.11785675825189043,0.0
M/M/3/8,6.0,166,0,165,1,0,24.70276647971775,0.30963912973997854,0.6192782594799571,24.70276647971775,0.823425549323925,0.010321304324665952,0.0037532015726058003,0.14971373624071363,0.0
M/M/3/8,6.0,161,0,159,2,0,22.09246767276384,0.7384241392903679,1.4768482785807358,21.820215150135162,0.7364155890921279,0.024614137976345596,0.00928835395333796,0.1372340575480199,0.0
M/M/3/8,6.0,153,0,153,0,0,18.003869549273386,0.03861307557126992,0.07722615114253983,18.003869549273386,0.6001289849757795,0.0012871025190423306,0.0005047460858989531,0.11767234999525089,0.0
M/M/3/8,6.0,169,0,169,0,0,25.13142052168219,0.43851624139007317,0.8770324827801463,25.13142052168219,0.8377140173894063,0.014617208046335772,0.005189541318225718,0.14870663030581177,0.0
M/M/3/8,6.0,159,0,159,0,0,16.054758866563745,0.0,0.0,16.054758866563745,0.5351586288854582,0.0,0.0,0.10097332620480343,0.0
M/M/3/8,6.0,184,0,184,0,0,26.69549539943507,0.44512892060982434,0.8902578412196487,26.69549539943507,0.8898498466478357,0.014837630686994145,0.004838357832715482,0.14508421412736452,0.0
M/M/3/8,6.0,162,0,160,2,0,22.321367318913246,1.126741754769092,2.253483509538184,22.158294759713975,0.7440455772971082,0.03755805849230307,0.014084271934613651,0.13848934224821235,0.0
M/M/3/8,6.0,179,0,179,0,0,20.295283276679474,0.4076784802067297,0.8153569604134594,20.295283276679474,0.6765094425559824,0.013589282673557657,0.0045550668179522875,0.1133814708194384,0.0
M/M/3/8,6.0,178,0,178,0,0,26.831046062772412,1.009378118071906,2.018756236143812,26.831046062772412,0.8943682020924137,0.03364593726906353,0.011341327169347257,0.15073621383580008,0.0
M/M/3/8,6.0,162,0,161,1,0,20.810112537048298,0.0733080383488609,0.1466160766977218,20.810112537048298,0.6936704179016099,0.0024436012782953634,0.000910658861476533,0.12925535737297078,0.0
M/M/3/8,6.0,173,0,172,1,0,26.469140439192003,0.9338347015011412,1.8676694030022825,26.469140439192,0.8823046813064,0.031127823383371375,0.010858543040710945,0.15389035139065116,0.0
M/M/3/8,6.0,165,0,164,1,0,22.76636286928861,0.6664779141085415,1.332955828217083,22.465477689321425,0.7588787623096204,0.022215930470284716,0.008127779440348067,0.13698462005683795,0.0
M/M/3/8,6.0,149,0,149,0,0,19.14746379239377,0.1848331831957566,0.3696663663915132,19.14746379239377,0.6382487930797923,0.00616110610652522,0.0024809823247752562,0.1285064684053273,0.0
M/M/3/8,6.0,183,0,181,2,0,22.706715384992222,0.7942155743850545,1.588431148770109,22.39026859188282,0.7568905128330741,0.026473852479501816,0.008775862700387342,0.12370314139161778,0.0
M/M/3/8,8.0,216,0,213,3,0,27.135698630763915,1.1717497382492774,2.333829646508236,26.415038631714282,0.9045232876921305,0.03905832460830925,0.010956946697221765,0.12401426587659287,0.0
M/M/3/8,8.0,236,0,235,1,0,31.83933482401116,1.0519427763389158,2.1038855526778315,31.83933482401115,1.061311160800372,0.03506475921129719,0.008952704479480133,0.1354865311660049,0.0
M/M/3/8,8.0,233,0,231,2,0,28.545457191103093,0.907687280852393,1.815374561704786,28.400666518530816,0.9515152397034364,0.030256242695079767,0.007858764336384355,0.1229466083053282,0.0
M/M/3/8,8.0,253,0,252,1,0,36.54242089990022,1.5081500407111017,3.0163000814222034,36.41624409061147,1.2180806966633406,0.05027166802370339,0.011969444767548427,0.1445089051214741,0.0
M/M/3/8,8.0,256,0,256,0,0,32.64882390997957,1.2721702776677413,2.5443405553354825,32.648823909979555,1.0882941303326523,0.042405675922258045,0.009938830294279229,0.12753446839835764,0.0
M/M/3/8,8.0,234,0,234,0,0,31.59495073987455,1.0593829723973824,2.118765944794765,31.59495073987455,1.053165024662485,0.03531276574657941,0.009054555319635747,0.1350211570080109,0.0
M/M/3/8,8.0,244,0,243,1,0,30.106936070277296,0.8292438524716346,1.6584877049432691,29.943327230006414,1.00356453567591,0.027641461749054484,0.006825052283717157,0.12322356884776302,0.0
M/M/3/8,8.0,246,0,244,2,0,29.797822955002747,0.9695178830549542,1.9390357661099085,29.603713790221278,0.9932607651667582,0.03231726276849847,0.007946867893893067,0.12132669586156261,0.0
M/M/3/8,8.0,234,0,233,1,0,34.539917818128984,1.9870423514996136,3.9740847029992272,34.26684636103751,1.1513305939376328,0.06623474504998712,0.017056157523601834,0.1470680101332082,0.0
M/M/3/8,8.0,200,0,199,1,0,29.148507874680845,1.7302441188834266,3.460488237766853,29.11900654609639,0.9716169291560282,0.057674803962780886,0.017389388129481674,0.14632666606078587,0.0
M/M/3/8,8.0,239,0,239,0,0,32.07872425619439,1.2184836636745833,2.4369673273491665,32.07872425619439,1.069290808539813,0.04061612212248611,0.01019651601401325,0.13422060358240331,0.0
M/M/3/8,8.0,231,0,230,1,0,28.45704676379855,1.028594380728315,2.05718876145663,28.45704676379855,0.9485682254599517,0.034286479357610505,0.008944298962854914,0.123726290277385,0.0
M/M/3/8,8.0,243,0,241,2,0,32.580718762027104,1.4948657054783139,2.9897314109566278,32.466673639135514,1.0860239587342368,0.04982885684927713,0.012405524526790987,0.134716488129193,0.0
M/M/3/8,8.0,208,0,208,0,0,27.71388434657581,1.072332006312763,2.144664012625526,27.71388434657581,0.9237961448858604,0.03574440021042544,0.01031088467608426,0.13323982858930677,0.0
M/M/3/8,8.0,246,0,246,0,0,31.851107478244995,0.7501059583001877,1.5002119166003753,31.851107478245,1.0617035826081664,0.02500353194333959,0.006098422425204778,0.12947604665953252,0.0
M/M/3/8,8.0,228,0,227,1,0,28.011118059528528,1.25706347055314,2.51412694110628,28.00091358815866,0.9337039353176176,0.04190211568510467,0.011075449079763348,0.12335204223858441,0.0
M/M/3/8,8.0,236,0,232,4,1,34.40528264636015,2.5686858739007317,5.078013978503215,34.019163052354536,1.1468427548786717,0.08562286246335772,0.021887991286651788,0.14663432350152816,0.0
M/M/3/8,8.0,226,0,222,4,1,29.143260846011167,0.6390059956510648,1.0473760802610705,28.62739376336482,0.9714420282003722,0.021300199855035493,0.0047179102714462635,0.128952224159301,0.0
M/M/3/8,8.0,220,0,220,0,0,29.085436416634064,0.29315608889915623,0.5863121777983125,29.085436416634064,0.9695145472211355,0.009771869629971874,0.002665055353628693,0.13220652916651848,0.0
M/M/3/8,8.0,240,0,239,1,0,31.849322744317824,1.6361465464090679,3.2722930928181357,31.849322744317817,1.061644091477261,0.054538218213635595,0.013691602898820652,0.13326076462057665,0.0
M/M/3/8,8.0,233,0,232,1,0,31.49010499078878,1.070079461823904,2.140158923647808,31.205493041708017,1.049670166359626,0.03566931539413013,0.009224822946757793,0.13450643552460353,0.0
M/M/3/8,8.0,231,0,230,1,0,31.034352931413576,1.0304913244333007,2.0609826488666014,31.02922133091532,1.0344784310471191,0.03434971081444336,0.008960794125506964,0.1349096579605014,0.0
M/M/3/8,8.0,209,0,209,0,0,24.962658309761395,0.21362716865441023,0.42725433730882045,24.962658309761395,0.8320886103253798,0.007120905621813675,0.002044279125879524,0.11943855650603538,0.0
M/M/3/8,8.0,227,0,227,0,0,32.16120655795186,0.6816831882678813,1.3633663765357626,32.16120655795186,1.0720402185983953,0.02272277294226271,0.006006019279893227,0.1416793240438408,0.0
M/M/3/8,8.0,230,0,229,1,0,27.917227405159444,0.9113397086517807,1.8226794173035614,27.644614023794237,0.9305742468386481,0.03037799028839269,0.007959298765517736,0.12071883853185256,0.0
M/M/3/8,8.0,212,0,211,1,0,23.878467719912873,0.5207697109019171,1.0415394218038343,23.878467719912873,0.7959489239970957,0.017358990363397237,0.004936205790539499,0.11316809345930272,0.0
M/M/3/8,8.0,227,0,226,1,0,29.066832775661602,0.46768019037489506,0.9353603807497901,28.861371023684978,0.9688944258553868,0.015589339679163169,0.004138762746680487,0.12770518152073,0.0
M/M/3/8,8.0,221,0,218,3,0,28.098187993360845,0.6281703040590725,1.256340608118145,27.96695484996448,0.9366062664453615,0.020939010135302416,0.005763030312468555,0.1282887837154334,0.0
M/M/3/8,8.0,240,0,239,1,0,29.25912380324647,0.700227520210269,1.400455040420538,29.25912380324647,0.9753041267748823,0.023340917340342302,0.005859644520588026,0.12242311214747477,0.0
M/M/3/8,8.0,224,0,222,2,0,27.84737466283435,0.41006264457587616,0.8201252891517523,27.67681667717542,0.9282458220944784,0.013668754819195873,0.0036942580592421274,0.12467034539268207,0.0
M/M/3/8,8.0,220,0,220,0,0,26.20756903905102,0.5775229142876173,1.1550458285752345,26.20756903905102,0.873585634635034,0.01925076380958724,0.005250208311705611,0.11912531381386827,0.0
M/M/3/8,8.0,248,0,246,2,0,32.449585266599584,3.047124665970028,6.094249331940057,31.97906533604242,1.081652842219986,0.10157082219900095,0.024773371268049012,0.12999620055301797,0.0
M/M/3/8,8.0,242,0,241,1,0,30.64732538805997,1.5544210743961533,3.1088421487923066,30.449642763412665,1.0215775129353324,0.05181403581320511,0.012899759953495049,0.1263470654083513,0.0
M/M/3/8,8.0,229,0,227,2,0,26.473888900603527,0.858395449882325,1.71679089976465,26.324903031270974,0.8824629633534509,0.028613181662744167,0.007562955505571145,0.11596873582057698,0.0
M/M/3/8,8.0,224,0,224,0,0,28.05665024509836,1.32463279265022,2.64926558530044,28.056650245098357,0.935221674836612,0.044154426421674,0.011827078505805536,0.12525290287990337,0.0
M/M/3/8,8.0,242,0,242,0,0,31.077316499849246,0.9656765987732077,1.9313531975464153,31.077316499849235,1.0359105499949748,0.032189219959106924,0.007980798336968659,0.1284186632225175,0.0
M/M/3/8,8.0,221,0,221,0,0,28.01376994299063,0.5245250174682228,1.0490500349364456,28.01376994299063,0.9337923314330211,0.01748416724894076,0.004746832737268984,0.12675914001353228,0.0
M/M/3/8,8.0,242,0,241,1,0,27.851263964289696,0.4280208184815588,0.8560416369631176,27.680962399904246,0.9283754654763232,0.014267360616051961,0.0035520399873988284,0.1148587651448309,0.0
M/M/3/8,8.0,219,0,218,1,0,25.054899730685243,0.09770346892540482,0.19540693785080965,24.599605452095364,0.8351633243561748,0.003256782297513494,0.0008963621002330718,0.11284222684447415,0.0
M/M/3/8,8.0,240,0,239,1,0,33.61748144980749,2.2917655589164907,4.583531117832981,33.30941834894523,1.120582714993583,0.07639218529721635,0.019177954467920425,0.13936995125081686,0.0
M/M/3/8,8.0,245,0,242,3,0,32.95160066617476,1.0712680431651949,2.1425360863303897,32.7359134630706,1.098386688872492,0.03570893477217316,0.008853454902191693,0.13527236968210993,0.0
M/M/3/8,8.0,224,0,223,1,0,29.255744869034036,1.9995414886521115,3.999082977304223,29.066984932496243,0.9751914956344678,0.06665138295507038,0.0179331075215436,0.13034522391253922,0.0
M/M/3/8,8.0,223,2,218,3,0,34.47053117972677,2.9480853764598303,5.8961707529196605,34.42019566109828,1.1490177059908924,0.09826951254866101,0.0270466548299067,0.1578908057848545,0.008968609865470852
M/M/3/8,8.0,254,0,253,1,0,34.70262917580524,1.9112802002690614,3.822560400538123,34.66102738711699,1.1567543058601748,0.06370934000896872,0.015108934389478747,0.13700010824947426,0.0
M/M/3/8,8.0,230,0,227,3,0,27.65183615201289,0.7904465054632106,1.5808930109264212,27.251294026587438,0.921727871733763,0.026348216848773687,0.006964286391746349,0.12004975342109003,0.0
M/M/3/8,8.0,236,0,236,0,0,31.229820582795686,1.2116101212402919,2.4232202424805838,31.22982058279569,1.0409940194265228,0.040387004041343065,0.010267882383392305,0.13232974823218513,0.0
M/M/3/8,8.0,243,0,241,2,0,32.980364210633155,0.7488663953820209,1.4977327907640419,32.90559545530419,1.099345473687772,0.024962213179400696,0.006214658882838348,0.1365377404784406,0.0
M/M/3/8,8.0,246,0,246,0,0,32.78423164146285,0.4956648370867158,0.9913296741734317,32.78423164146286,1.092807721382095,0.01652216123622386,0.004029795423469235,0.13326923431488968,0.0
M/M/3/8,8.0,254,0,252,2,0,31.349420003044976,0.8867704748387086,1.7735409496774173,31.004264073785528,1.0449806667681658,0.029559015827956954,0.007037860911418323,0.12303279394359337,0.0
M/M/3/8,8.0,214,0,212,2,0,26.974866991689574,0.9226772937333889,1.8453545874667778,26.90709465836488,0.8991622330563191,0.030755909791112965,0.008704502771069707,0.12692025782247585,0.0
M/M/3/8,8.0,243,0,243,0,0,33.34014566836362,1.337810233606623,2.675620467213246,33.3401456683636,1.1113381889454539,0.044593674453554104,0.011010783815692371,0.13720224554882138,0.0
M/M/3/8,8.0,215,1,213,1,0,27.307260151082364,2.69032117436085,5.3806423487217,27.127314545068014,0.9102420050360788,0.089677372478695,0.025261231684139438,0.1273582842491456,0.004651162790697674
M/M/3/8,8.0,245,0,244,1,0,32.95683615157226,1.3378769261632102,2.6156035318645303,32.85712654168432,1.0985612050524087,0.044595897538773674,0.010719686606002173,0.13466035467903412,0.0
M/M/3/8,8.0,223,0,223,0,0,30.305117102849255,1.4109381908249312,2.8218763816498624,30.305117102849255,1.0101705700949752,0.047031273027497704,0.012654154177802074,0.13589738611143165,0.0
M/M/3/8,8.0,250,0,249,1,0,32.54966904424892,0.601781413711012,1.203562827422024,32.54966904424891,1.0849889681416307,0.020059380457033735,0.004833585652297285,0.13072156242670244,0.0
M/M/3/8,8.0,223,0,222,1,0,29.124360138875353,1.049264939871596,2.098529879743192,29.070576837182674,0.9708120046291785,0.03497549799571987,0.009452837296140505,0.13094854431163366,0.0
M/M/3/8,8.0,217,0,217,0,0,26.428298749890452,0.46735782426514483,0.9347156485302897,26.428298749890452,0.8809432916630151,0.015578594142171494,0.00430744538493221,0.12178939516078549,0.0
M/M/3/8,8.0,211,0,208,3,0,27.69949826863705,1.6357810246323519,3.2650550870225015,27.301748492415253,0.9233166089545684,0.05452603415441173,0.01569738022606972,0.13125840621353488,0.0
M/M/3/8,8.0,235,0,235,0,0,28.145993603546355,0.4937423206503504,0.9874846413007008,28.145993603546355,0.9381997867848785,0.01645807735501168,0.004202062303407237,0.11977018554700576,0.0
M/M/3/8,8.0,219,0,218,1,0,26.655018769664203,0.34174585892204057,0.6834917178440811,26.519546076261317,0.8885006256554734,0.011391528630734686,0.003135283109376519,0.12164929392780421,0.0
M/M/3/8,8.0,237,0,236,1,0,31.929808500057653,1.20787334847849,2.41574669695698,31.899680254115346,1.0643269500019217,0.040262444949283,0.010236214817614322,0.1351681366699803,0.0
M/M/3/8,8.0,236,0,236,0,0,30.35937465199941,1.225750409323902,2.451500818647804,30.359374651999403,1.011979155066647,0.0408583469774634,0.010387715333253406,0.12864141801694662,0.0
M/M/3/8,8.0,259,0,258,1,0,35.85242563747802,2.092345877585913,4.184691755171826,35.823407594659756,1.1950808545826006,0.06974486258619711,0.016219735485162118,0.13885041703356493,0.0
M/M/3/8,8.0,213,0,211,2,0,27.767360370370806,0.4926995879107334,0.9853991758214669,27.496570984080606,0.9255786790123602,0.016423319597024446,0.004670138274035388,0.13031550229422087,0.0
M/M/3/8,8.0,212,0,210,2,0,24.663127214904172,0.19662523948315602,0.39325047896631204,24.608057485982652,0.8221042404968057,0.0065541746494385345,0.0018726213284110096,0.11718122612372692,0.0
M/M/3/8,8.0,227,0,227,0,0,29.77503033008743,0.8872233866625323,1.7744467733250646,29.77503033008743,0.9925010110029143,0.029574112888751076,0.007816946137995879,0.13116753449377722,0.0
M/M/3/8,8.0,240,0,238,2,0,32.05725011587386,1.625826766210925,3.25165353242185,31.924903790765264,1.0685750038624622,0.05419422554036416,0.013662409800091806,0.13413825122170278,0.0
M/M/3/8,8.0,229,0,229,0,0,34.21836791455614,2.4941696937667626,4.988339387533525,34.21836791455611,1.140612263818538,0.08313898979222542,0.021783141430277403,0.14942518739980834,0.0
M/M/3/8,8.0,266,0,265,1,0,36.63946411871912,1.6519348772524425,3.276492411271062,36.52870793211329,1.2213154706239706,0.05506449590841475,0.012364122306683252,0.13784418087589922,0.0
M/M/3/8,8.0,228,0,227,1,0,31.472824397809173,0.6505673261023348,1.3011346522046696,31.472824397809173,1.0490941465936392,0.021685577536744494,0.005731870714558016,0.13864680351457787,0.0
M/M/3/8,8.0,214,0,214,0,0,30.99078738354113,2.0847705060752295,4.169541012150459,30.99078738354113,1.0330262461180377,0.06949235020250764,0.019483836505375978,0.14481676347449127,0.0
M/M/3/8,8.0,227,0,225,2,0,29.197348686313454,1.3399444490383807,2.6798888980767614,28.944290003460672,0.9732449562104485,0.044664814967946026,0.011910617324785606,0.12864128890426965,0.0
M/M/3/8,8.0,262,0,261,1,0,34.02233949118742,1.0637379690454094,2.127475938090819,34.00118947390783,1.1340779830395806,0.035457932301513645,0.008151248804945666,0.13027275660501084,0.0
M/M/3/8,8.0,239,0,236,3,0,28.881716469348646,0.9218571616680711,1.8437143233361422,28.72201912903223,0.9627238823116215,0.03072857205560237,0.007812348827695517,0.12170347088572979,0.0
M/M/3/8,8.0,243,0,243,0,0,34.28133390764345,2.1561480575563365,4.312296115112673,34.281333907643436,1.1427111302547817,0.07187160191854455,0.017746074547788777,0.14107544817960263,0.0
M/M/3/8,8.0,224,0,224,0,0,24.462832089339948,0.3896588680324855,0.779317736064971,24.462832089339948,0.8154277363113316,0.012988628934416184,0.003479097036004335,0.10920907182741048,0.0
M/M/3/8,8.0,215,0,214,1,0,28.10039274133853,0.5543655900802209,1.1087311801604418,28.01422231978808,0.9366797580446177,0.01847885300267403,0.005180986823179635,0.13090758093358915,0.0
M/M/3/8,8.0,233,0,232,1,0,26.361507231297555,0.4581474891841504,0.9049050851224418,26.044613142947533,0.8787169077099185,0.015271582972805012,0.0039004529531139736,0.11226126354718764,0.0
M/M/3/8,8.0,240,0,239,1,0,29.06123250596103,0.6026429319642999,1.2052858639285997,28.94870249363503,0.968707750198701,0.020088097732143328,0.005043037087567362,0.12112427821604614,0.0
M/M/3/8,8.0,212,0,210,2,0,26.83484833778012,0.4311675394889809,0.8623350789779618,26.784706160963562,0.8944949445926706,0.014372251316299363,0.004106357518942675,0.1275462198141122,0.0
M/M/3/8,8.0,220,0,219,1,0,30.488287262325915,1.2492035722497117,2.4984071444994234,30.46680947843337,1.0162762420775304,0.04164011907499039,0.01140825180136723,0.13911785149969574,0.0
M/M/3/8,8.0,218,0,218,0,0,27.705028477525982,1.2050514869808095,2.410102973961619,27.705028477525982,0.923500949250866,0.04016838289936032,0.01105551822918174,0.12708728659415588,0.0
M/M/3/8,8.0,235,0,234,1,0,33.341619129372255,1.191189879450623,2.382379758901246,33.305105438471784,1.1113873043124085,0.039706329315020765,0.010181110080774556,0.1423295104208196,0.0
M/M/3/8,8.0,246,0,246,0,0,30.250457285856054,1.53485077313518,3.06970154627036,30.250457285856054,1.0083485761952018,0.05116169243783933,0.012478461570204715,0.12296933856039047,0.0
M/M/3/8,8.0,226,0,225,1,0,30.532357901091103,1.65873986019204,3.31747972038408,30.520179537026543,1.0177452633697035,0.055291328673068,0.014744354312818134,0.13564524238678463,0.0
M/M/3/8,8.0,237,2,235,0,0,32.92186004757865,2.318028739855487,4.636057479710974,32.92186004757866,1.0973953349192882,0.07726762466184957,0.01972790416898287,0.14009302147905814,0.008438818565400843
M/M/3/8,8.0,229,0,228,1,0,29.996741997185968,1.5507254611525587,3.1014509223051174,29.996741997185957,0.9998913999061989,0.05169084870508529,0.013602854922390866,0.13156465788239455,0.0
M/M/3/8,8.0,240,0,238,2,0,32.050865882125755,1.388432424039518,2.776864848079036,31.811196946262502,1.0683621960708585,0.04628108080131727,0.011667499361676622,0.13366049137085084,0.0
M/M/3/8,8.0,206,0,206,0,0,26.727908036600237,0.6683180414295924,1.3366360828591848,26.727908036600233,0.8909302678866745,0.02227726804765308,0.0064885246740737125,0.12974712639126326,0.0
M/M/3/8,8.0,214,0,214,0,0,26.075955426846416,0.27706878061999607,0.5541375612399921,26.075955426846416,0.8691985142282139,0.009235626020666536,0.0025894278562616454,0.12185025900395521,0.0
M/M/3/8,8.0,227,0,226,1,0,29.141902552518598,0.7739970526833226,1.5479941053666453,28.975081490375494,0.9713967517506199,0.025799901756110754,0.006849531439675422,0.12820832517865263,0.0
M/M/3/8,8.0,249,0,249,0,0,33.20225689168983,2.415188338370325,4.83037667674065,33.202256891689814,1.106741896389661,0.08050627794567751,0.019399103119440365,0.13334239715538077,0.0
